index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
179,2022-03-22,20:26:12,1648005972,1,"US-101: Eureka / 4th & H - Looking South",Eureka,-124.164288,40.803038,15,South,Humboldt,US-101,,,78.604,L,705.302,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/us101eureka4thhlookings.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookings/previous/us101eureka4thhlookings-12.jpg
180,2020-09-17,14:34:36,1600378476,1,"US-101: Eureka / 5th & V - Looking South",Eureka,-124.1492,40.80379,9,,Humboldt,US-101,,,79.41,R,706.16,true,,,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/us101eureka5thvlookings.jpg,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thvlookings/previous/us101eureka5thvlookings-12.jpg
181,2020-09-17,14:34:28,1600378468,1,"US-101: Eureka / 4th & V - Looking North",Eureka,-124.14943,40.8046,13,,Humboldt,US-101,,,79.39,L,706.09,true,,,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/us101eureka4thvlookingn.jpg,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thvlookingn/previous/us101eureka4thvlookingn-12.jpg
182,2022-07-19,17:26:48,1658276808,1,"US-101: Eureka / Wabash - Looking South",Eureka,-124.17811,40.79165,19,,Humboldt,US-101,,,77.31,,704.12,true,,,2,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/us101eurekawabashlookings.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekawabashlookings/previous/us101eurekawabashlookings-12.jpg
183,2023-11-09,13:37:39,1699565859,1,"US-101: Eureka / Hawthorn - Looking South",Eureka,-124.17959,40.78912,9,,Humboldt,US-101,,,77.15,,703.96,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/us101eurekahawthornlookings.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahawthornlookings/previous/us101eurekahawthornlookings-12.jpg
184,2023-11-09,09:10:17,1699549817,1,"US-101: Eureka / Vigo - Looking South",Eureka,-124.18286,40.78429,49,,Humboldt,US-101,,,76.75,,703.56,true,,,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/us101eurekavigolookings.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekavigolookings/previous/us101eurekavigolookings-12.jpg
186,2020-09-24,16:19:40,1600989580,1,"HUM-255: G St - Looking West toward H",Arcata,-124.0871,40.86503,6,,Humboldt,SR-255,,,8.59,,8.58,true,,,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/hum255gstlookingwesttow.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/previous/hum255gstlookingwesttow-12.jpg
187,2020-09-24,16:19:52,1600989592,1,"HUM-255: K St - Looking East toward H",Arcata,-124.09155,40.86595,3,,Humboldt,SR-255,,,8.35,,8.34,true,,,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/hum255kstlookingeasttow.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/previous/hum255kstlookingeasttow-12.jpg
188,2023-06-02,09:32:11,1685723531,1,"DN-101: 9th & L - Looking North","Crescent City",-124.19807,41.7583,39,,"Del Norte",US-101,,,26.73,L,789.20,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/dn1019thllookingn.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/previous/dn1019thllookingn-12.jpg
189,2020-10-07,17:11:43,1602115903,1,"DN-101: Front & L - Looking North","Crescent City",-124.19288,41.75277,13,,"Del Norte",US-101,,,26.26,L,788.73,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/dn101frontllookingn.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/previous/dn101frontllookingn-12.jpg
190,2021-01-22,12:49:09,1611348549,1,"DN-101: 5th & M - Looking South","Crescent City",-124.19467,41.75609,16,,"Del Norte",US-101,,,26.44,R,788.96,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/dn1015thmlookings.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/previous/dn1015thmlookings-12.jpg
191,2021-06-23,12:47:23,1624477643,1,"DN-101: Cooper - Looking South","Crescent City",-124.19729,41.76199,36,,"Del Norte",US-101,,,26.91,,789.39,true,,,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/dn101cooperlookings.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/previous/dn101cooperlookings-12.jpg
192,2020-10-15,17:04:05,1602806645,1,"DN-101: Northcrest - Looking North","Crescent City",-124.19715,41.7633,26,,"Del Norte",US-101,,,27.00,,789.48,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/dn101northcrestlookingn.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/previous/dn101northcrestlookingn-12.jpg
193,2021-02-04,11:21:52,1612466512,1,"DN-101: Elk Valley Rd","Crescent City",-124.185538,41.752202,16,,"Del Norte",US-101,,,25.855,R,788.325,true,,,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/dn101elkvall.jpg,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/previous/dn101elkvall-12.jpg
194,2021-07-16,14:47:13,1626472033,1,"US-199: N of Collier (N)",Gasquet,-123.74247,41.97276,2057,North,"Del Norte",US-199,,,33.88,,33.64,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/us199nofcoll.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/previous/us199nofcoll-12.jpg
